"family","type","count","length","lang","relative_frequency","random_baseline","min_baseline"
"Niger-Congo","kuheshimu",1,9,"Swahili",0.000561797752808989,2,6
"Niger-Congo","kuzitambua",1,10,"Swahili",0.000561797752808989,4,6
"Niger-Congo","sana",1,4,"Swahili",0.000561797752808989,5,6
"Niger-Congo","kua",1,3,"Swahili",0.000561797752808989,6,6
"Niger-Congo","kutimiza",1,8,"Swahili",0.000561797752808989,8,6
"Niger-Congo","ahadi",1,5,"Swahili",0.000561797752808989,3,6
"Niger-Congo","basi",1,4,"Swahili",0.000561797752808989,5,6
"Niger-Congo","KUU",1,3,"Swahili",0.000561797752808989,2,6
"Niger-Congo","linatangaza",1,11,"Swahili",0.000561797752808989,4,6
"Niger-Congo","HII",1,3,"Swahili",0.000561797752808989,2,6
"Niger-Congo","ULIMWENGU",1,9,"Swahili",0.000561797752808989,7,6
"Niger-Congo","nguzo",1,5,"Swahili",0.000561797752808989,13,6
"Niger-Congo","am",1,2,"Swahili",0.000561797752808989,8,6
"Niger-Congo","bayo",1,4,"Swahili",0.000561797752808989,12,6
"Niger-Congo","hatimaye",1,8,"Swahili",0.000561797752808989,1,6
"Niger-Congo","daima",1,5,"Swahili",0.000561797752808989,9,6
"Niger-Congo","watajitahidi",1,12,"Swahili",0.000561797752808989,8,6
"Niger-Congo","jinsi",1,5,"Swahili",0.000561797752808989,2,6
"Niger-Congo","Na",1,2,"Swahili",0.000561797752808989,4,6
"Niger-Congo","ma",1,2,"Swahili",0.000561797752808989,8,6
"Niger-Congo","yatajitahidi",1,12,"Swahili",0.000561797752808989,4,6
"Niger-Congo","kuzifanya",1,9,"Swahili",0.000561797752808989,7,6
"Niger-Congo","zifahamike",1,10,"Swahili",0.000561797752808989,7,6
"Niger-Congo","zinaowatawala",1,13,"Swahili",0.000561797752808989,4,6
"Niger-Congo","hadhi",1,5,"Swahili",0.000561797752808989,4,6
"Niger-Congo","zao",1,3,"Swahili",0.000561797752808989,6,6
"Niger-Congo","wamejaliwa",1,10,"Swahili",0.000561797752808989,9,6
"Niger-Congo","akili",1,5,"Swahili",0.000561797752808989,5,6
"Niger-Congo","hivyo",1,5,"Swahili",0.000561797752808989,4,6
"Niger-Congo","watendeane",1,10,"Swahili",0.000561797752808989,9,6
"Niger-Congo","kindugu",1,7,"Swahili",0.000561797752808989,9,6
"Niger-Congo","umeelezwa",1,9,"Swahili",0.000561797752808989,6,6
"Niger-Congo","Y",1,1,"Swahili",0.000561797752808989,2,6
"Niger-Congo","aani",1,4,"Swahili",0.000561797752808989,4,6
"Niger-Congo","kubaguana",1,9,"Swahili",0.000561797752808989,7,6
"Niger-Congo","fikara",1,6,"Swahili",0.000561797752808989,11,6
"Niger-Congo","kizazi",1,6,"Swahili",0.000561797752808989,5,6
"Niger-Congo","Juu",1,3,"Swahili",0.000561797752808989,6,6
"Niger-Congo","usifanye",1,8,"Swahili",0.000561797752808989,9,6
"Niger-Congo","kutegem",1,7,"Swahili",0.000561797752808989,6,6
"Niger-Congo","ea",1,2,"Swahili",0.000561797752808989,4,6
"Niger-Congo","uhusiano",1,8,"Swahili",0.000561797752808989,5,6
"Niger-Congo","mengi",1,5,"Swahili",0.000561797752808989,4,6
"Niger-Congo","ne",1,2,"Swahili",0.000561797752808989,7,6
"Niger-Congo","haidhuru",1,8,"Swahili",0.000561797752808989,2,6
"Niger-Congo","inayojitawala",1,13,"Swahili",0.000561797752808989,1,7
"Niger-Congo","udhamini",1,8,"Swahili",0.000561797752808989,5,7
"Niger-Congo","isiyojitawala",1,13,"Swahili",0.000561797752808989,9,7
"Niger-Congo","inayotawaliwa",1,13,"Swahili",0.000561797752808989,4,7
"Niger-Congo","asifanywe",1,9,"Swahili",0.000561797752808989,4,7
"Niger-Congo","mtumwa",1,6,"Swahili",0.000561797752808989,7,7
"Niger-Congo","mt",1,2,"Swahili",0.000561797752808989,6,7
"Niger-Congo","utumwa",1,6,"Swahili",0.000561797752808989,6,7
"Niger-Congo","biashara",1,8,"Swahili",0.000561797752808989,5,7
"Niger-Congo","marufuku",1,8,"Swahili",0.000561797752808989,5,7
"Niger-Congo","asiteswe",1,8,"Swahili",0.000561797752808989,6,7
"Niger-Congo","asiadhibiwe",1,11,"Swahili",0.000561797752808989,6,7
"Niger-Congo","asidharauliwe",1,13,"Swahili",0.000561797752808989,6,7
"Niger-Congo","kutendewa",1,9,"Swahili",0.000561797752808989,8,7
"Niger-Congo","kinyama",1,7,"Swahili",0.000561797752808989,2,7
