"family","type","count","length","lang","relative_frequency","random_baseline","min_baseline"
"Indo-European","proved",1,6,"English",0.000580720092915215,6,8
"Indo-European","according",1,9,"English",0.000580720092915215,7,8
"Indo-European","trial",1,5,"English",0.000580720092915215,11,8
"Indo-European","had",1,3,"English",0.000580720092915215,12,8
"Indo-European","guarantees",1,10,"English",0.000580720092915215,2,8
"Indo-European","defence",1,7,"English",0.000580720092915215,7,8
"Indo-European","account",1,7,"English",0.000580720092915215,6,8
"Indo-European","omission",1,8,"English",0.000580720092915215,7,8
"Indo-European","did",1,3,"English",0.000580720092915215,8,8
"Indo-European","constitute",1,10,"English",0.000580720092915215,9,8
"Indo-European","when",1,4,"English",0.000580720092915215,8,8
"Indo-European","heavier",1,7,"English",0.000580720092915215,9,8
"Indo-European","penalty",1,7,"English",0.000580720092915215,9,8
"Indo-European","imposed",1,7,"English",0.000580720092915215,10,8
"Indo-European","than",1,4,"English",0.000580720092915215,7,8
"Indo-European","applicable",1,10,"English",0.000580720092915215,4,8
"Indo-European","privacy",1,7,"English",0.000580720092915215,3,8
"Indo-European","home",1,4,"English",0.000580720092915215,5,8
"Indo-European","correspondence",1,14,"English",0.000580720092915215,7,8
"Indo-European","upon",1,4,"English",0.000580720092915215,9,8
"Indo-European","honour",1,6,"English",0.000580720092915215,7,8
"Indo-European","reputation",1,10,"English",0.000580720092915215,9,8
"Indo-European","movement",1,8,"English",0.000580720092915215,4,8
"Indo-European","residence",1,9,"English",0.000580720092915215,7,8
"Indo-European","within",1,6,"English",0.000580720092915215,11,8
"Indo-European","borders",1,7,"English",0.000580720092915215,7,8
"Indo-European","leave",1,5,"English",0.000580720092915215,7,8
"Indo-European","return",1,6,"English",0.000580720092915215,7,8
"Indo-European","countries",1,9,"English",0.000580720092915215,11,8
"Indo-European","asylum",1,6,"English",0.000580720092915215,9,8
"Indo-European","persecution",1,11,"English",0.000580720092915215,8,8
"Indo-European","invoked",1,7,"English",0.000580720092915215,5,8
"Indo-European","prosecutions",1,12,"English",0.000580720092915215,8,8
"Indo-European","genuinely",1,9,"English",0.000580720092915215,8,8
"Indo-European","arising",1,7,"English",0.000580720092915215,4,8
"Indo-European","crimes",1,6,"English",0.000580720092915215,3,8
"Indo-European","denied",1,6,"English",0.000580720092915215,11,8
"Indo-European","marry",1,5,"English",0.000580720092915215,10,8
"Indo-European","found",1,5,"English",0.000580720092915215,3,8
"Indo-European","during",1,6,"English",0.000580720092915215,10,8
"Indo-European","dissolution",1,11,"English",0.000580720092915215,9,8
"Indo-European","entered",1,7,"English",0.000580720092915215,6,8
"Indo-European","into",1,4,"English",0.000580720092915215,2,8
"Indo-European","consent",1,7,"English",0.000580720092915215,9,8
"Indo-European","intending",1,9,"English",0.000580720092915215,3,8
"Indo-European","spouses",1,7,"English",0.000580720092915215,2,8
"Indo-European","natural",1,7,"English",0.000580720092915215,5,8
"Indo-European","unit",1,4,"English",0.000580720092915215,8,8
"Indo-European","thought",1,7,"English",0.000580720092915215,11,8
"Indo-European","either",1,6,"English",0.000580720092915215,6,8
"Indo-European","private",1,7,"English",0.000580720092915215,6,8
"Indo-European","manifest",1,8,"English",0.000580720092915215,5,8
"Indo-European","practice",1,8,"English",0.000580720092915215,7,8
"Indo-European","worship",1,7,"English",0.000580720092915215,4,9
"Indo-European","expression",1,10,"English",0.000580720092915215,10,9
"Indo-European","hold",1,4,"English",0.000580720092915215,5,9
"Indo-European","opinions",1,8,"English",0.000580720092915215,5,9
"Indo-European","receive",1,7,"English",0.000580720092915215,2,9
"Indo-European","impart",1,6,"English",0.000580720092915215,4,9
"Indo-European","information",1,11,"English",0.000580720092915215,6,9
"Indo-European","ideas",1,5,"English",0.000580720092915215,9,9
"Indo-European","media",1,5,"English",0.000580720092915215,3,9
"Indo-European","regardless",1,10,"English",0.000580720092915215,6,9
"Indo-European","frontiers",1,9,"English",0.000580720092915215,11,9
"Indo-European","peaceful",1,8,"English",0.000580720092915215,10,9
"Indo-European","assembly",1,8,"English",0.000580720092915215,5,9
"Indo-European","belong",1,6,"English",0.000580720092915215,5,9
"Indo-European","take",1,4,"English",0.000580720092915215,10,9
"Indo-European","part",1,4,"English",0.000580720092915215,3,9
"Indo-European","directly",1,8,"English",0.000580720092915215,10,9
"Indo-European","chosen",1,6,"English",0.000580720092915215,4,9
"Indo-European","representatives",1,15,"English",0.000580720092915215,6,9
"Indo-European","access",1,6,"English",0.000580720092915215,5,9
"Indo-European","service",1,7,"English",0.000580720092915215,6,9
"Indo-European","authority",1,9,"English",0.000580720092915215,11,9
"Indo-European","expressed",1,9,"English",0.000580720092915215,4,9
"Indo-European","genuine",1,7,"English",0.000580720092915215,13,9
"Indo-European","elections",1,9,"English",0.000580720092915215,7,9
"Indo-European","suffrage",1,8,"English",0.000580720092915215,4,9
"Indo-European","secret",1,6,"English",0.000580720092915215,8,9
"Indo-European","vote",1,4,"English",0.000580720092915215,5,9
"Indo-European","equivalent",1,10,"English",0.000580720092915215,2,9
"Indo-European","voting",1,6,"English",0.000580720092915215,5,9
"Indo-European","procedures",1,10,"English",0.000580720092915215,10,9
"Indo-European","member",1,6,"English",0.000580720092915215,8,9
"Indo-European","effort",1,6,"English",0.000580720092915215,9,9
"Indo-European","accordance",1,10,"English",0.000580720092915215,5,9
"Indo-European","organization",1,12,"English",0.000580720092915215,5,9
"Indo-European","resources",1,9,"English",0.000580720092915215,7,9
"Indo-European","economic",1,8,"English",0.000580720092915215,4,9
"Indo-European","indispensable",1,13,"English",0.000580720092915215,7,9
"Indo-European","choice",1,6,"English",0.000580720092915215,3,9
"Indo-European","employment",1,10,"English",0.000580720092915215,6,9
"Indo-European","conditions",1,10,"English",0.000580720092915215,9,9
"Indo-European","who",1,3,"English",0.000580720092915215,6,9
"Indo-European","works",1,5,"English",0.000580720092915215,7,9
"Indo-European","remuneration",1,12,"English",0.000580720092915215,8,9
"Indo-European","ensuring",1,8,"English",0.000580720092915215,8,9
"Indo-European","existence",1,9,"English",0.000580720092915215,8,9
"Indo-European","worthy",1,6,"English",0.000580720092915215,8,9
"Indo-European","supplemented",1,12,"English",0.000580720092915215,5,9
"Indo-European","means",1,5,"English",0.000580720092915215,9,9
"Indo-European","form",1,4,"English",0.000580720092915215,5,9
"Indo-European","join",1,4,"English",0.000580720092915215,1,9
"Indo-European","unions",1,6,"English",0.000580720092915215,8,9
"Indo-European","rest",1,4,"English",0.000580720092915215,10,9
"Indo-European","leisure",1,7,"English",0.000580720092915215,3,9
"Indo-European","reasonable",1,10,"English",0.000580720092915215,12,10
"Indo-European","working",1,7,"English",0.000580720092915215,9,10
