"family","type","count","length","lang","relative_frequency","random_baseline","min_baseline"
"Indo-European","никакого",1,8,"Russian",0.00063653723742839,9,8
"Indo-European","политического",1,13,"Russian",0.00063653723742839,8,8
"Indo-European","правового",1,9,"Russian",0.00063653723742839,12,8
"Indo-European","статуса",1,7,"Russian",0.00063653723742839,11,8
"Indo-European","страны",1,6,"Russian",0.00063653723742839,5,8
"Indo-European","территории",1,10,"Russian",0.00063653723742839,13,8
"Indo-European","принадлежит",1,11,"Russian",0.00063653723742839,4,8
"Indo-European","ли",1,2,"Russian",0.00063653723742839,9,8
"Indo-European","территория",1,10,"Russian",0.00063653723742839,10,8
"Indo-European","независимой",1,11,"Russian",0.00063653723742839,13,8
"Indo-European","подопечной",1,10,"Russian",0.00063653723742839,8,8
"Indo-European","несамоуправляющейся",1,19,"Russian",0.00063653723742839,12,8
"Indo-European","либо",1,4,"Russian",0.00063653723742839,5,8
"Indo-European","иначе",1,5,"Russian",0.00063653723742839,3,8
"Indo-European","ограниченной",1,12,"Russian",0.00063653723742839,5,8
"Indo-European","суверенитете",1,12,"Russian",0.00063653723742839,8,8
"Indo-European","содержаться",1,11,"Russian",0.00063653723742839,11,8
"Indo-European","рабстве",1,7,"Russian",0.00063653723742839,6,8
"Indo-European","подневольном",1,12,"Russian",0.00063653723742839,6,8
"Indo-European","состоянии",1,9,"Russian",0.00063653723742839,6,8
"Indo-European","рабство",1,7,"Russian",0.00063653723742839,14,8
"Indo-European","работорговля",1,12,"Russian",0.00063653723742839,7,8
"Indo-European","запрещаются",1,11,"Russian",0.00063653723742839,16,8
"Indo-European","видах",1,5,"Russian",0.00063653723742839,9,8
"Indo-European","пыткам",1,6,"Russian",0.00063653723742839,8,8
"Indo-European","жестоким",1,8,"Russian",0.00063653723742839,6,8
"Indo-European","бесчеловечным",1,13,"Russian",0.00063653723742839,6,8
"Indo-European","унижающим",1,9,"Russian",0.00063653723742839,7,8
"Indo-European","обращению",1,9,"Russian",0.00063653723742839,7,8
"Indo-European","наказанию",1,9,"Russian",0.00063653723742839,7,8
"Indo-European","где",1,3,"Russian",0.00063653723742839,10,8
"Indo-European","находился",1,9,"Russian",0.00063653723742839,13,8
"Indo-European","правосубъектности",1,17,"Russian",0.00063653723742839,2,8
"Indo-European","равны",1,5,"Russian",0.00063653723742839,12,8
"Indo-European","всякого",1,7,"Russian",0.00063653723742839,9,8
"Indo-European","нарушающей",1,10,"Russian",0.00063653723742839,5,8
"Indo-European","подстрекательства",1,17,"Russian",0.00063653723742839,9,8
"Indo-European","эффективное",1,11,"Russian",0.00063653723742839,7,8
"Indo-European","восстановление",1,14,"Russian",0.00063653723742839,11,8
"Indo-European","компетентными",1,13,"Russian",0.00063653723742839,9,8
"Indo-European","национальными",1,13,"Russian",0.00063653723742839,10,8
"Indo-European","судами",1,6,"Russian",0.00063653723742839,6,8
"Indo-European","случаях",1,7,"Russian",0.00063653723742839,5,8
"Indo-European","нарушения",1,9,"Russian",0.00063653723742839,11,8
"Indo-European","предоставленных",1,15,"Russian",0.00063653723742839,10,8
"Indo-European","конституцией",1,12,"Russian",0.00063653723742839,6,8
"Indo-European","подвергнут",1,10,"Russian",0.00063653723742839,2,8
"Indo-European","аресту",1,6,"Russian",0.00063653723742839,6,8
"Indo-European","задержанию",1,10,"Russian",0.00063653723742839,7,8
"Indo-European","изгнанию",1,8,"Russian",0.00063653723742839,5,8
"Indo-European","определения",1,11,"Russian",0.00063653723742839,8,9
"Indo-European","обязанностей",1,12,"Russian",0.00063653723742839,6,9
"Indo-European","установления",1,12,"Russian",0.00063653723742839,10,9
"Indo-European","обоснованности",1,14,"Russian",0.00063653723742839,6,9
"Indo-European","предъявленного",1,14,"Russian",0.00063653723742839,3,9
"Indo-European","уголовного",1,10,"Russian",0.00063653723742839,6,9
"Indo-European","обвинения",1,9,"Russian",0.00063653723742839,14,9
"Indo-European","равенства",1,9,"Russian",0.00063653723742839,7,9
"Indo-European","дело",1,4,"Russian",0.00063653723742839,6,9
"Indo-European","рассмотрено",1,11,"Russian",0.00063653723742839,7,9
"Indo-European","гласно",1,6,"Russian",0.00063653723742839,9,9
"Indo-European","соблюдением",1,11,"Russian",0.00063653723742839,4,9
"Indo-European","независимым",1,11,"Russian",0.00063653723742839,10,9
"Indo-European","беспристрастным",1,15,"Russian",0.00063653723742839,13,9
"Indo-European","судом",1,5,"Russian",0.00063653723742839,3,9
"Indo-European","обвиняемый",1,10,"Russian",0.00063653723742839,6,9
"Indo-European","считаться",1,9,"Russian",0.00063653723742839,11,9
"Indo-European","невиновным",1,10,"Russian",0.00063653723742839,5,9
"Indo-European","до",1,2,"Russian",0.00063653723742839,6,9
"Indo-European","тех",1,3,"Russian",0.00063653723742839,12,9
"Indo-European","пор",1,3,"Russian",0.00063653723742839,9,9
"Indo-European","пока",1,4,"Russian",0.00063653723742839,5,9
"Indo-European","виновность",1,10,"Russian",0.00063653723742839,4,9
"Indo-European","будет",1,5,"Russian",0.00063653723742839,6,9
"Indo-European","установлена",1,11,"Russian",0.00063653723742839,7,9
"Indo-European","законным",1,8,"Russian",0.00063653723742839,14,9
"Indo-European","гласного",1,8,"Russian",0.00063653723742839,8,9
"Indo-European","судебного",1,9,"Russian",0.00063653723742839,9,9
"Indo-European","разбирательства",1,15,"Russian",0.00063653723742839,3,9
"Indo-European","обеспечиваются",1,14,"Russian",0.00063653723742839,13,9
"Indo-European","возможности",1,11,"Russian",0.00063653723742839,5,9
"Indo-European","осужден",1,7,"Russian",0.00063653723742839,7,9
"Indo-European","основании",1,9,"Russian",0.00063653723742839,9,9
"Indo-European","бездействие",1,11,"Russian",0.00063653723742839,8,9
"Indo-European","составляли",1,10,"Russian",0.00063653723742839,6,9
"Indo-European","национальным",1,12,"Russian",0.00063653723742839,6,9
"Indo-European","законам",1,7,"Russian",0.00063653723742839,4,9
"Indo-European","международному",1,14,"Russian",0.00063653723742839,9,9
"Indo-European","праву",1,5,"Russian",0.00063653723742839,7,9
"Indo-European","также",1,5,"Russian",0.00063653723742839,10,9
"Indo-European","налагаться",1,10,"Russian",0.00063653723742839,12,9
"Indo-European","наказание",1,9,"Russian",0.00063653723742839,14,9
"Indo-European","более",1,5,"Russian",0.00063653723742839,6,9
"Indo-European","тяжкое",1,6,"Russian",0.00063653723742839,4,9
"Indo-European","нежели",1,6,"Russian",0.00063653723742839,10,9
"Indo-European","которое",1,7,"Russian",0.00063653723742839,8,9
"Indo-European","могло",1,5,"Russian",0.00063653723742839,11,9
"Indo-European","применено",1,9,"Russian",0.00063653723742839,8,9
"Indo-European","когда",1,5,"Russian",0.00063653723742839,7,9
"Indo-European","совершено",1,9,"Russian",0.00063653723742839,15,9
