"family","type","count","length","lang","relative_frequency","random_baseline","min_baseline"
"Sino-Tibetan","利益",2,2,"Chinese",0.00131578947368421,5,2
"Sino-Tibetan","儿童",2,2,"Chinese",0.00131578947368421,1,2
"Sino-Tibetan","都",2,1,"Chinese",0.00131578947368421,1,2
"Sino-Tibetan","初级",2,2,"Chinese",0.00131578947368421,2,2
"Sino-Tibetan","目的",2,2,"Chinese",0.00131578947368421,2,2
"Sino-Tibetan","在于",2,2,"Chinese",0.00131578947368421,2,2
"Sino-Tibetan","个性",2,2,"Chinese",0.00131578947368421,2,2
"Sino-Tibetan","集团",2,2,"Chinese",0.00131578947368421,1,2
"Sino-Tibetan","活动",2,2,"Chinese",0.00131578947368421,5,2
"Sino-Tibetan","科学",2,2,"Chinese",0.00131578947368421,2,2
"Sino-Tibetan","产生",2,2,"Chinese",0.00131578947368421,2,2
"Sino-Tibetan","秩序",2,2,"Chinese",0.00131578947368421,1,2
"Sino-Tibetan","行使",2,2,"Chinese",0.00131578947368421,2,2
"Sino-Tibetan","一九四八年",1,5,"Chinese",0.000657894736842105,4,2
"Sino-Tibetan","十二月",1,3,"Chinese",0.000657894736842105,2,2
"Sino-Tibetan","十日",1,2,"Chinese",0.000657894736842105,2,2
"Sino-Tibetan","第",1,1,"Chinese",0.000657894736842105,2,2
"Sino-Tibetan","iii",1,3,"Chinese",0.000657894736842105,2,2
"Sino-Tibetan","号",1,1,"Chinese",0.000657894736842105,2,2
"Sino-Tibetan","决议",1,2,"Chinese",0.000657894736842105,2,2
"Sino-Tibetan","年",1,1,"Chinese",0.000657894736842105,3,2
"Sino-Tibetan","月",1,1,"Chinese",0.000657894736842105,2,2
"Sino-Tibetan","日",1,1,"Chinese",0.000657894736842105,1,2
"Sino-Tibetan","历史",1,2,"Chinese",0.000657894736842105,2,2
"Sino-Tibetan","意义",1,2,"Chinese",0.000657894736842105,2,2
"Sino-Tibetan","后",1,1,"Chinese",0.000657894736842105,2,2
"Sino-Tibetan","广为",1,2,"Chinese",0.000657894736842105,2,2
"Sino-Tibetan","宣传",1,2,"Chinese",0.000657894736842105,2,2
"Sino-Tibetan","主要",1,2,"Chinese",0.000657894736842105,2,2
"Sino-Tibetan","各级",1,2,"Chinese",0.000657894736842105,2,2
"Sino-Tibetan","学校",1,2,"Chinese",0.000657894736842105,2,2
"Sino-Tibetan","机",1,1,"Chinese",0.000657894736842105,4,2
"Sino-Tibetan","构",1,1,"Chinese",0.000657894736842105,2,2
