"family","type","count","length","lang","relative_frequency","random_baseline","min_baseline"
"Japonic","構成",2,2,"Japanese",0.000858369098712446,2,2
"Japonic","認",2,1,"Japanese",0.000858369098712446,2,2
"Japonic","おけ",2,2,"Japanese",0.000858369098712446,5,2
"Japonic","び",2,1,"Japanese",0.000858369098712446,2,2
"Japonic","肝要",2,2,"Japanese",0.000858369098712446,2,2
"Japonic","諸国",2,2,"Japanese",0.000858369098712446,1,2
"Japonic","友好",2,2,"Japanese",0.000858369098712446,2,2
"Japonic","関係",2,2,"Japanese",0.000858369098712446,1,2
"Japonic","進歩",2,2,"Japanese",0.000858369098712446,2,2
"Japonic","水準",2,2,"Japanese",0.000858369098712446,1,2
"Japonic","協力",2,2,"Japanese",0.000858369098712446,1,2
"Japonic","普遍",2,2,"Japanese",0.000858369098712446,2,2
"Japonic","達成",2,2,"Japanese",0.000858369098712446,4,2
"Japonic","誓約",2,2,"Japanese",0.000858369098712446,2,2
"Japonic","共通",2,2,"Japanese",0.000858369098712446,2,2
"Japonic","理解",2,2,"Japanese",0.000858369098712446,1,2
"Japonic","もっ",2,2,"Japanese",0.000858369098712446,3,2
"Japonic","とも",2,2,"Japanese",0.000858369098712446,2,2
"Japonic","各",2,1,"Japanese",0.000858369098712446,2,2
"Japonic","ながら",2,3,"Japanese",0.000858369098712446,1,2
"Japonic","管轄",2,2,"Japanese",0.000858369098712446,2,2
"Japonic","確保",2,2,"Japanese",0.000858369098712446,2,2
"Japonic","努力",2,2,"Japanese",0.000858369098712446,2,2
"Japonic","あり",2,2,"Japanese",0.000858369098712446,2,2
"Japonic","精神",2,2,"Japanese",0.000858369098712446,2,2
"Japonic","地位",2,2,"Japanese",0.000858369098712446,2,2
"Japonic","なる",2,2,"Japanese",0.000858369098712446,1,2
"Japonic","属する",2,3,"Japanese",0.000858369098712446,2,2
"Japonic","独立",2,2,"Japanese",0.000858369098712446,2,2
"Japonic","統治",2,2,"Japanese",0.000858369098712446,2,2
"Japonic","問わ",2,2,"Japanese",0.000858369098712446,3,2
"Japonic","服する",2,3,"Japanese",0.000858369098712446,2,2
"Japonic","与え",2,2,"Japanese",0.000858369098712446,2,2
"Japonic","国内",2,2,"Japanese",0.000858369098712446,1,2
"Japonic","所",2,1,"Japanese",0.000858369098712446,2,2
"Japonic","公開",2,2,"Japanese",0.000858369098712446,2,2
"Japonic","訴追",2,2,"Japanese",0.000858369098712446,1,2
"Japonic","保",2,1,"Japanese",0.000858369098712446,1,2
"Japonic","有罪",2,2,"Japanese",0.000858369098712446,2,2
"Japonic","時",2,1,"Japanese",0.000858369098712446,2,2
"Japonic","行わ",2,2,"Japanese",0.000858369098712446,2,2
"Japonic","刑罰",2,2,"Japanese",0.000858369098712446,2,2
"Japonic","攻撃",2,2,"Japanese",0.000858369098712446,1,2
"Japonic","各国",2,2,"Japanese",0.000858369098712446,2,2
"Japonic","いずれ",2,3,"Japanese",0.000858369098712446,2,2
"Japonic","から",2,2,"Japanese",0.000858369098712446,1,2
"Japonic","他国",2,2,"Japanese",0.000858369098712446,3,2
"Japonic","求め",2,2,"Japanese",0.000858369098712446,2,2
"Japonic","もっぱら",2,4,"Japanese",0.000858369098712446,2,2
"Japonic","奪わ",2,2,"Japanese",0.000858369098712446,2,2
"Japonic","変更",2,2,"Japanese",0.000858369098712446,1,2
"Japonic","成年",2,2,"Japanese",0.000858369098712446,2,2
"Japonic","中",2,1,"Japanese",0.000858369098712446,1,2
"Japonic","単独",2,2,"Japanese",0.000858369098712446,2,2
"Japonic","共同",2,2,"Japanese",0.000858369098712446,2,2
"Japonic","思想",2,2,"Japanese",0.000858369098712446,2,2
"Japonic","表明",2,2,"Japanese",0.000858369098712446,2,2
"Japonic","否",2,1,"Japanese",0.000858369098712446,2,2
"Japonic","結社",2,2,"Japanese",0.000858369098712446,3,2
"Japonic","定期",2,2,"Japanese",0.000858369098712446,2,2
"Japonic","投票",2,2,"Japanese",0.000858369098712446,3,2
"Japonic","組織",2,2,"Japanese",0.000858369098712446,1,2
"Japonic","応じ",2,2,"Japanese",0.000858369098712446,3,2
"Japonic","文化",2,2,"Japanese",0.000858369098712446,2,2
"Japonic","実現",2,2,"Japanese",0.000858369098712446,2,2
"Japonic","職業",2,2,"Japanese",0.000858369098712446,2,2
"Japonic","選択",2,2,"Japanese",0.000858369098712446,2,2
"Japonic","有利",2,2,"Japanese",0.000858369098712446,2,2
"Japonic","失業",2,2,"Japanese",0.000858369098712446,2,2
"Japonic","報酬",2,2,"Japanese",0.000858369098712446,1,2
"Japonic","利益",2,2,"Japanese",0.000858369098712446,2,2
"Japonic","及",2,1,"Japanese",0.000858369098712446,2,2
"Japonic","福祉",2,2,"Japanese",0.000858369098712446,1,2
"Japonic","子",2,1,"Japanese",0.000858369098712446,2,2
"Japonic","初等",2,2,"Japanese",0.000858369098712446,2,2
"Japonic","活動",2,2,"Japanese",0.000858369098712446,2,2
"Japonic","科学",2,2,"Japanese",0.000858369098712446,1,2
"Japonic","秩序",2,2,"Japanese",0.000858369098712446,2,2
"Japonic","行使",2,2,"Japanese",0.000858369098712446,2,2
"Japonic","正当",2,2,"Japanese",0.000858369098712446,2,2
"Japonic","回",1,1,"Japanese",0.000429184549356223,2,2
"Japonic","採択",1,2,"Japanese",0.000429184549356223,2,2
