"","family","type","count","length","lang","relative_frequency","random_baseline","min_baseline"
"156","Uralic","puitteissa",2,10,"Finnish",0.00138217000691085,2,5
"157","Uralic","vapauksia",2,9,"Finnish",0.00138217000691085,16,5
"158","Uralic","kolmas",1,6,"Finnish",0.000691085003455425,1,5
"159","Uralic","hyväk",1,5,"Finnish",0.000691085003455425,14,5
"160","Uralic","syi",1,3,"Finnish",0.000691085003455425,8,5
"161","Uralic","julkisti",1,8,"Finnish",0.000691085003455425,10,5
"162","Uralic","joul",1,4,"Finnish",0.000691085003455425,9,5
"163","Uralic","ukuun",1,5,"Finnish",0.000691085003455425,3,5
"164","Uralic","hyväksymisen",1,12,"Finnish",0.000691085003455425,7,5
"165","Uralic","puolesta",1,8,"Finnish",0.000691085003455425,4,5
"166","Uralic","äänesti",1,7,"Finnish",0.000691085003455425,8,5
"167","Uralic","mikään",1,6,"Finnish",0.000691085003455425,13,5
"168","Uralic","maa",1,3,"Finnish",0.000691085003455425,6,5
"169","Uralic","äänestänyt",1,10,"Finnish",0.000691085003455425,16,5
"170","Uralic","kahdeksan",1,9,"Finnish",0.000691085003455425,8,5
"171","Uralic","pidättyi",1,8,"Finnish",0.000691085003455425,6,5
"172","Uralic","äänestämästä",1,12,"Finnish",0.000691085003455425,15,5
"173","Uralic","historiallisen",1,14,"Finnish",0.000691085003455425,5,5
"174","Uralic","tapahtuman",1,10,"Finnish",0.000691085003455425,6,5
"175","Uralic","jälkee",1,6,"Finnish",0.000691085003455425,2,5
"176","Uralic","kehotti",1,7,"Finnish",0.000691085003455425,8,5
"177","Uralic","kaikkia",1,7,"Finnish",0.000691085003455425,6,5
"178","Uralic","jäsenmaita",1,10,"Finnish",0.000691085003455425,6,5
"179","Uralic","julkaisemaan",1,12,"Finnish",0.000691085003455425,10,5
"180","Uralic","tekstin",1,7,"Finnish",0.000691085003455425,9,5
"181","Uralic","niitä",1,5,"Finnish",0.000691085003455425,7,5
"182","Uralic","pyydettiin",1,10,"Finnish",0.000691085003455425,5,5
"183","Uralic","levittämään",1,11,"Finnish",0.000691085003455425,8,5
"184","Uralic","tekemään",1,8,"Finnish",0.000691085003455425,7,5
"185","Uralic","sitä",1,4,"Finnish",0.000691085003455425,15,5
"186","Uralic","tunnetuksi",1,10,"Finnish",0.000691085003455425,6,5
"187","Uralic","lukemaan",1,8,"Finnish",0.000691085003455425,5,5
"188","Uralic","selittämään",1,11,"Finnish",0.000691085003455425,10,5
"189","Uralic","s",1,1,"Finnish",0.000691085003455425,6,6
"190","Uralic","itä",1,3,"Finnish",0.000691085003455425,9,6
"191","Uralic","ennen",1,5,"Finnish",0.000691085003455425,10,6
"192","Uralic","kouluissa",1,9,"Finnish",0.000691085003455425,6,6
"193","Uralic","oppilaitoksissa",1,15,"Finnish",0.000691085003455425,8,6
"194","Uralic","eri",1,3,"Finnish",0.000691085003455425,10,6
"195","Uralic","maiden",1,6,"Finnish",0.000691085003455425,14,6
"196","Uralic","po",1,2,"Finnish",0.000691085003455425,4,6
"197","Uralic","liittisista",1,11,"Finnish",0.000691085003455425,8,6
"198","Uralic","oloista",1,7,"Finnish",0.000691085003455425,11,6
"199","Uralic","virallinen",1,10,"Finnish",0.000691085003455425,6,6
"200","Uralic","teksti",1,6,"Finnish",0.000691085003455425,15,6
"201","Uralic","saatavissa",1,10,"Finnish",0.000691085003455425,8,6
"202","Uralic","ku",1,2,"Finnish",0.000691085003455425,14,6
"203","Uralic","udella",1,6,"Finnish",0.000691085003455425,6,6
"204","Uralic","virallisella",1,12,"Finnish",0.000691085003455425,14,6
"205","Uralic","kielellä",1,8,"Finnish",0.000691085003455425,10,6
"206","Uralic","arabiaksi",1,9,"Finnish",0.000691085003455425,3,6
"207","Uralic","englanniksi",1,11,"Finnish",0.000691085003455425,4,6
"208","Uralic","espanjaksi",1,10,"Finnish",0.000691085003455425,9,6
"209","Uralic","kiinaksi",1,8,"Finnish",0.000691085003455425,1,6
"210","Uralic","ransk",1,5,"Finnish",0.000691085003455425,14,6
"211","Uralic","aksi",1,4,"Finnish",0.000691085003455425,12,6
"212","Uralic","venäjäksi",1,9,"Finnish",0.000691085003455425,7,6
"213","Uralic","monet",1,5,"Finnish",0.000691085003455425,3,6
"214","Uralic","jäsenmaat",1,9,"Finnish",0.000691085003455425,10,6
"215","Uralic","noudattaneet",1,12,"Finnish",0.000691085003455425,14,6
"216","Uralic","yleiskokouksen",1,14,"Finnish",0.000691085003455425,2,6
"217","Uralic","keh",1,3,"Finnish",0.000691085003455425,10,6
"218","Uralic","otusta",1,6,"Finnish",0.000691085003455425,4,6
"219","Uralic","kääntäneet",1,10,"Finnish",0.000691085003455425,6,6
"220","Uralic","omalle",1,6,"Finnish",0.000691085003455425,8,6
"221","Uralic","kielelleen",1,10,"Finnish",0.000691085003455425,14,6
"222","Uralic","seuraavilla",1,11,"Finnish",0.000691085003455425,6,6
"223","Uralic","sivuilla",1,8,"Finnish",0.000691085003455425,4,6
"224","Uralic","oleva",1,5,"Finnish",0.000691085003455425,9,6
"225","Uralic","käännös",1,7,"Finnish",0.000691085003455425,14,6
"226","Uralic","Suomen",1,6,"Finnish",0.000691085003455425,6,6
"227","Uralic","hallituksen",1,11,"Finnish",0.000691085003455425,10,6
"228","Uralic","vahvistama",1,10,"Finnish",0.000691085003455425,10,6
"229","Uralic","Julistuksen",1,11,"Finnish",0.000691085003455425,6,6
"230","Uralic","ilmaiskappaleita",1,16,"Finnish",0.000691085003455425,6,6
"231","Uralic","saatavana",1,9,"Finnish",0.000691085003455425,1,6
"232","Uralic","Kööp",1,4,"Finnish",0.000691085003455425,7,6
"233","Uralic","enhaminassa",1,11,"Finnish",0.000691085003455425,10,6
"234","Uralic","sijaitsevasta",1,13,"Finnish",0.000691085003455425,10,6
"235","Uralic","pohjoismaisesta",1,15,"Finnish",0.000691085003455425,13,6
"236","Uralic","tiedotustoimistosta",1,19,"Finnish",0.000691085003455425,10,6
"237","Uralic","virallisil",1,10,"Finnish",0.000691085003455425,6,6
"238","Uralic","la",1,2,"Finnish",0.000691085003455425,7,6
"239","Uralic","pohjoismaisilla",1,15,"Finnish",0.000691085003455425,11,6
"240","Uralic","rajallinen",1,10,"Finnish",0.000691085003455425,6,6
