"","family","type","count","length","lang","relative_frequency","random_baseline","min_baseline"
"119","Japonic","意見",3,2,"Japanese",0.00128755364806867,2,2
"120","Japonic","財産",3,2,"Japanese",0.00128755364806867,2,2
"121","Japonic","掲げる",3,3,"Japanese",0.00128755364806867,1,2
"122","Japonic","できる",3,3,"Japanese",0.00128755364806867,2,2
"123","Japonic","国又",3,2,"Japanese",0.00128755364806867,2,2
"124","Japonic","非",3,1,"Japanese",0.00128755364806867,2,2
"125","Japonic","奴隷",3,2,"Japanese",0.00128755364806867,2,2
"126","Japonic","法律",3,2,"Japanese",0.00128755364806867,2,2
"127","Japonic","裁判",3,2,"Japanese",0.00128755364806867,2,2
"128","Japonic","義務",3,2,"Japanese",0.00128755364806867,1,2
"129","Japonic","必要",3,2,"Japanese",0.00128755364806867,2,2
"130","Japonic","家族",3,2,"Japanese",0.00128755364806867,2,2
"131","Japonic","家庭",3,2,"Japanese",0.00128755364806867,3,2
"132","Japonic","干渉",3,2,"Japanese",0.00128755364806867,1,2
"133","Japonic","もつ",3,2,"Japanese",0.00128755364806867,2,2
"134","Japonic","意思",3,2,"Japanese",0.00128755364806867,1,2
"135","Japonic","のみ",3,2,"Japanese",0.00128755364806867,2,2
"136","Japonic","集団",3,2,"Japanese",0.00128755364806867,2,2
"137","Japonic","含む",3,2,"Japanese",0.00128755364806867,3,2
"138","Japonic","選挙",3,2,"Japanese",0.00128755364806867,2,2
"139","Japonic","もの",3,2,"Japanese",0.00128755364806867,1,2
"140","Japonic","同等",3,2,"Japanese",0.00128755364806867,1,2
"141","Japonic","人格",3,2,"Japanese",0.00128755364806867,2,2
"142","Japonic","総会",2,2,"Japanese",0.000858369098712446,2,2
"143","Japonic","人類",2,2,"Japanese",0.000858369098712446,1,2
"144","Japonic","構成",2,2,"Japanese",0.000858369098712446,2,2
"145","Japonic","認",2,1,"Japanese",0.000858369098712446,3,2
"146","Japonic","おけ",2,2,"Japanese",0.000858369098712446,3,2
"147","Japonic","び",2,1,"Japanese",0.000858369098712446,1,2
"148","Japonic","肝要",2,2,"Japanese",0.000858369098712446,1,2
"149","Japonic","諸国",2,2,"Japanese",0.000858369098712446,2,2
"150","Japonic","友好",2,2,"Japanese",0.000858369098712446,2,2
"151","Japonic","関係",2,2,"Japanese",0.000858369098712446,1,2
"152","Japonic","進歩",2,2,"Japanese",0.000858369098712446,2,2
"153","Japonic","水準",2,2,"Japanese",0.000858369098712446,3,2
"154","Japonic","協力",2,2,"Japanese",0.000858369098712446,1,2
"155","Japonic","普遍",2,2,"Japanese",0.000858369098712446,2,2
"156","Japonic","達成",2,2,"Japanese",0.000858369098712446,2,2
"157","Japonic","誓約",2,2,"Japanese",0.000858369098712446,2,2
"158","Japonic","共通",2,2,"Japanese",0.000858369098712446,2,2
"159","Japonic","理解",2,2,"Japanese",0.000858369098712446,2,2
"160","Japonic","もっ",2,2,"Japanese",0.000858369098712446,1,2
"161","Japonic","とも",2,2,"Japanese",0.000858369098712446,1,2
"162","Japonic","各",2,1,"Japanese",0.000858369098712446,2,2
"163","Japonic","ながら",2,3,"Japanese",0.000858369098712446,2,2
"164","Japonic","管轄",2,2,"Japanese",0.000858369098712446,2,2
"165","Japonic","確保",2,2,"Japanese",0.000858369098712446,2,2
"166","Japonic","努力",2,2,"Japanese",0.000858369098712446,2,2
"167","Japonic","あり",2,2,"Japanese",0.000858369098712446,2,2
"168","Japonic","精神",2,2,"Japanese",0.000858369098712446,3,2
"169","Japonic","地位",2,2,"Japanese",0.000858369098712446,2,2
"170","Japonic","なる",2,2,"Japanese",0.000858369098712446,2,2
"171","Japonic","属する",2,3,"Japanese",0.000858369098712446,2,2
"172","Japonic","独立",2,2,"Japanese",0.000858369098712446,2,2
"173","Japonic","統治",2,2,"Japanese",0.000858369098712446,2,2
"174","Japonic","問わ",2,2,"Japanese",0.000858369098712446,2,2
"175","Japonic","服する",2,3,"Japanese",0.000858369098712446,2,2
"176","Japonic","与え",2,2,"Japanese",0.000858369098712446,1,2
"177","Japonic","国内",2,2,"Japanese",0.000858369098712446,2,2
"178","Japonic","所",2,1,"Japanese",0.000858369098712446,2,2
"179","Japonic","公開",2,2,"Japanese",0.000858369098712446,2,2
"180","Japonic","訴追",2,2,"Japanese",0.000858369098712446,3,2
"181","Japonic","保",2,1,"Japanese",0.000858369098712446,2,2
"182","Japonic","有罪",2,2,"Japanese",0.000858369098712446,2,2
