"","family","type","count","length","lang","relative_frequency","random_baseline","min_baseline"
"119","Sino-Tibetan","遵行",2,2,"Chinese",0.00131578947368421,5,2
"120","Sino-Tibetan","作为",2,2,"Chinese",0.00131578947368421,4,2
"121","Sino-Tibetan","每",2,1,"Chinese",0.00131578947368421,4,2
"122","Sino-Tibetan","努力",2,2,"Chinese",0.00131578947368421,2,2
"123","Sino-Tibetan","得到",2,2,"Chinese",0.00131578947368421,4,2
"124","Sino-Tibetan","有效",2,2,"Chinese",0.00131578947368421,2,2
"125","Sino-Tibetan","上",2,1,"Chinese",0.00131578947368421,4,2
"126","Sino-Tibetan","精神",2,2,"Chinese",0.00131578947368421,2,2
"127","Sino-Tibetan","所载",2,2,"Chinese",0.00131578947368421,2,2
"128","Sino-Tibetan","种族",2,2,"Chinese",0.00131578947368421,2,2
"129","Sino-Tibetan","生",2,1,"Chinese",0.00131578947368421,2,2
"130","Sino-Tibetan","或者",2,2,"Chinese",0.00131578947368421,2,2
"131","Sino-Tibetan","独立",2,2,"Chinese",0.00131578947368421,2,2
"132","Sino-Tibetan","奴隶",2,2,"Chinese",0.00131578947368421,1,2
"133","Sino-Tibetan","刑罚",2,2,"Chinese",0.00131578947368421,2,2
"134","Sino-Tibetan","人格",2,2,"Chinese",0.00131578947368421,1,2
"135","Sino-Tibetan","以免",2,2,"Chinese",0.00131578947368421,5,2
"136","Sino-Tibetan","侵害",2,2,"Chinese",0.00131578947368421,1,2
"137","Sino-Tibetan","法庭",2,2,"Chinese",0.00131578947368421,3,2
"138","Sino-Tibetan","完全",2,2,"Chinese",0.00131578947368421,2,2
"139","Sino-Tibetan","公",2,1,"Chinese",0.00131578947368421,4,2
"140","Sino-Tibetan","开",2,1,"Chinese",0.00131578947368421,2,2
"141","Sino-Tibetan","确定",2,2,"Chinese",0.00131578947368421,2,2
"142","Sino-Tibetan","获得",2,2,"Chinese",0.00131578947368421,2,2
"143","Sino-Tibetan","需",2,1,"Chinese",0.00131578947368421,2,2
"144","Sino-Tibetan","寻求",2,2,"Chinese",0.00131578947368421,4,2
"145","Sino-Tibetan","由于",2,2,"Chinese",0.00131578947368421,2,2
"146","Sino-Tibetan","违背",2,2,"Chinese",0.00131578947368421,1,2
"147","Sino-Tibetan","宗旨",2,2,"Chinese",0.00131578947368421,2,2
"148","Sino-Tibetan","原则",2,2,"Chinese",0.00131578947368421,2,2
"149","Sino-Tibetan","此种",2,2,"Chinese",0.00131578947368421,2,2
"150","Sino-Tibetan","剥夺",2,2,"Chinese",0.00131578947368421,2,2
"151","Sino-Tibetan","改变",2,2,"Chinese",0.00131578947368421,1,2
"152","Sino-Tibetan","方面",2,2,"Chinese",0.00131578947368421,2,2
"153","Sino-Tibetan","只有",2,2,"Chinese",0.00131578947368421,2,2
"154","Sino-Tibetan","单独",2,2,"Chinese",0.00131578947368421,2,2
"155","Sino-Tibetan","所有权",2,3,"Chinese",0.00131578947368421,2,2
"156","Sino-Tibetan","思想",2,2,"Chinese",0.00131578947368421,2,2
"157","Sino-Tibetan","此项",2,2,"Chinese",0.00131578947368421,1,2
"158","Sino-Tibetan","信仰",2,2,"Chinese",0.00131578947368421,2,2
"159","Sino-Tibetan","主张",2,2,"Chinese",0.00131578947368421,2,2
"160","Sino-Tibetan","自由选择",2,4,"Chinese",0.00131578947368421,3,2
"161","Sino-Tibetan","意志",2,2,"Chinese",0.00131578947368421,2,2
"162","Sino-Tibetan","定期",2,2,"Chinese",0.00131578947368421,2,2
"163","Sino-Tibetan","选举",2,2,"Chinese",0.00131578947368421,4,2
"164","Sino-Tibetan","社会保障",2,4,"Chinese",0.00131578947368421,2,2
"165","Sino-Tibetan","个人",2,2,"Chinese",0.00131578947368421,2,2
"166","Sino-Tibetan","文化",2,2,"Chinese",0.00131578947368421,2,2
"167","Sino-Tibetan","各种",2,2,"Chinese",0.00131578947368421,2,2
"168","Sino-Tibetan","组织",2,2,"Chinese",0.00131578947368421,2,2
"169","Sino-Tibetan","职业",2,2,"Chinese",0.00131578947368421,2,2
"170","Sino-Tibetan","合适",2,2,"Chinese",0.00131578947368421,1,2
"171","Sino-Tibetan","失业",2,2,"Chinese",0.00131578947368421,1,2
"172","Sino-Tibetan","保障",2,2,"Chinese",0.00131578947368421,2,2
"173","Sino-Tibetan","家属",2,2,"Chinese",0.00131578947368421,2,2
"174","Sino-Tibetan","利益",2,2,"Chinese",0.00131578947368421,1,2
"175","Sino-Tibetan","儿童",2,2,"Chinese",0.00131578947368421,4,2
"176","Sino-Tibetan","都",2,1,"Chinese",0.00131578947368421,2,2
"177","Sino-Tibetan","初级",2,2,"Chinese",0.00131578947368421,2,2
"178","Sino-Tibetan","目的",2,2,"Chinese",0.00131578947368421,2,2
"179","Sino-Tibetan","在于",2,2,"Chinese",0.00131578947368421,4,2
"180","Sino-Tibetan","个性",2,2,"Chinese",0.00131578947368421,1,2
"181","Sino-Tibetan","集团",2,2,"Chinese",0.00131578947368421,1,2
"182","Sino-Tibetan","活动",2,2,"Chinese",0.00131578947368421,2,2
"183","Sino-Tibetan","科学",2,2,"Chinese",0.00131578947368421,2,2
"184","Sino-Tibetan","产生",2,2,"Chinese",0.00131578947368421,2,2
"185","Sino-Tibetan","秩序",2,2,"Chinese",0.00131578947368421,1,2
"186","Sino-Tibetan","行使",2,2,"Chinese",0.00131578947368421,2,2
"187","Sino-Tibetan","一九四八年",1,5,"Chinese",0.000657894736842105,2,2
"188","Sino-Tibetan","十二月",1,3,"Chinese",0.000657894736842105,1,2
"189","Sino-Tibetan","十日",1,2,"Chinese",0.000657894736842105,2,2
"190","Sino-Tibetan","第",1,1,"Chinese",0.000657894736842105,2,2
"191","Sino-Tibetan","iii",1,3,"Chinese",0.000657894736842105,2,2
"192","Sino-Tibetan","号",1,1,"Chinese",0.000657894736842105,3,2
"193","Sino-Tibetan","决议",1,2,"Chinese",0.000657894736842105,2,2
"194","Sino-Tibetan","年",1,1,"Chinese",0.000657894736842105,2,2
"195","Sino-Tibetan","月",1,1,"Chinese",0.000657894736842105,2,2
"196","Sino-Tibetan","日",1,1,"Chinese",0.000657894736842105,2,2
"197","Sino-Tibetan","历史",1,2,"Chinese",0.000657894736842105,2,2
"198","Sino-Tibetan","意义",1,2,"Chinese",0.000657894736842105,2,2
"199","Sino-Tibetan","后",1,1,"Chinese",0.000657894736842105,2,2
"200","Sino-Tibetan","广为",1,2,"Chinese",0.000657894736842105,2,2
"201","Sino-Tibetan","宣传",1,2,"Chinese",0.000657894736842105,2,2
"202","Sino-Tibetan","主要",1,2,"Chinese",0.000657894736842105,2,2
"203","Sino-Tibetan","各级",1,2,"Chinese",0.000657894736842105,2,2
"204","Sino-Tibetan","学校",1,2,"Chinese",0.000657894736842105,2,2
"205","Sino-Tibetan","机",1,1,"Chinese",0.000657894736842105,2,2
"206","Sino-Tibetan","构",1,1,"Chinese",0.000657894736842105,2,2
"207","Sino-Tibetan","传播",1,2,"Chinese",0.000657894736842105,5,2
"208","Sino-Tibetan","展示",1,2,"Chinese",0.000657894736842105,4,2
"209","Sino-Tibetan","阅读",1,2,"Chinese",0.000657894736842105,1,2
"210","Sino-Tibetan","阐述",1,2,"Chinese",0.000657894736842105,2,2
"211","Sino-Tibetan","全文如下",1,4,"Chinese",0.000657894736842105,4,2
"212","Sino-Tibetan","序言",1,2,"Chinese",0.000657894736842105,1,2
"213","Sino-Tibetan","成员",1,2,"Chinese",0.000657894736842105,1,2
"214","Sino-Tibetan","固有",1,2,"Chinese",0.000657894736842105,1,2
"215","Sino-Tibetan","不移",1,2,"Chinese",0.000657894736842105,2,2
"216","Sino-Tibetan","乃是",1,2,"Chinese",0.000657894736842105,2,2
"217","Sino-Tibetan","正义",1,2,"Chinese",0.000657894736842105,2,2
"218","Sino-Tibetan","与",1,1,"Chinese",0.000657894736842105,2,2
"219","Sino-Tibetan","无视",1,2,"Chinese",0.000657894736842105,2,2
"220","Sino-Tibetan","侮蔑",1,2,"Chinese",0.000657894736842105,2,2
"221","Sino-Tibetan","野蛮暴行",1,4,"Chinese",0.000657894736842105,2,2
"222","Sino-Tibetan","暴行",1,2,"Chinese",0.000657894736842105,2,2
"223","Sino-Tibetan","玷污",1,2,"Chinese",0.000657894736842105,2,2
"224","Sino-Tibetan","言论",1,2,"Chinese",0.000657894736842105,2,2
"225","Sino-Tibetan","信仰自由",1,4,"Chinese",0.000657894736842105,1,2
"226","Sino-Tibetan","免予",1,2,"Chinese",0.000657894736842105,2,2
"227","Sino-Tibetan","恐惧",1,2,"Chinese",0.000657894736842105,4,2
"228","Sino-Tibetan","匮乏",1,2,"Chinese",0.000657894736842105,2,2
"229","Sino-Tibetan","来临",1,2,"Chinese",0.000657894736842105,1,2
"230","Sino-Tibetan","宣布",1,2,"Chinese",0.000657894736842105,1,2
