"","family","type","count","length","lang","relative_frequency","random_baseline","min_baseline"
"262","Indo-European","ŭenigon",1,7,"Esperanto",0.000593119810201661,8,6
"263","Indo-European","komuna",1,6,"Esperanto",0.000593119810201661,6,6
"264","Indo-European","kompreno",1,8,"Esperanto",0.000593119810201661,1,6
"265","Indo-European","esence",1,6,"Esperanto",0.000593119810201661,5,6
"266","Indo-European","grava",1,5,"Esperanto",0.000593119810201661,10,6
"267","Indo-European","realigo",1,7,"Esperanto",0.000593119810201661,5,6
"268","Indo-European","sindevigo",1,9,"Esperanto",0.000593119810201661,9,6
"269","Indo-European","Tial",1,4,"Esperanto",0.000593119810201661,7,6
"270","Indo-European","nun",1,3,"Esperanto",0.000593119810201661,4,6
"271","Indo-European","Proklamas",1,9,"Esperanto",0.000593119810201661,9,6
"272","Indo-European","Universalan",1,11,"Esperanto",0.000593119810201661,9,6
"273","Indo-European","komunan",1,7,"Esperanto",0.000593119810201661,6,6
"274","Indo-European","celon",1,5,"Esperanto",0.000593119810201661,8,6
"275","Indo-European","atingo",1,6,"Esperanto",0.000593119810201661,3,6
"276","Indo-European","individuo",1,9,"Esperanto",0.000593119810201661,3,6
"277","Indo-European","organo",1,6,"Esperanto",0.000593119810201661,3,6
"278","Indo-European","konstante",1,9,"Esperanto",0.000593119810201661,1,6
"279","Indo-European","atentante",1,9,"Esperanto",0.000593119810201661,5,6
"280","Indo-European","strebu",1,6,"Esperanto",0.000593119810201661,8,6
"281","Indo-European","respektigo",1,10,"Esperanto",0.000593119810201661,2,6
"282","Indo-European","ŭgradaj",1,7,"Esperanto",0.000593119810201661,4,6
"283","Indo-European","pa",1,2,"Esperanto",0.000593119810201661,10,6
"284","Indo-European","ŝoj",1,3,"Esperanto",0.000593119810201661,5,6
"285","Indo-European","internaciaj",1,11,"Esperanto",0.000593119810201661,9,6
"286","Indo-European","ilian",1,5,"Esperanto",0.000593119810201661,5,6
"287","Indo-European","universalan",1,11,"Esperanto",0.000593119810201661,5,6
"288","Indo-European","efektivan",1,9,"Esperanto",0.000593119810201661,7,6
"289","Indo-European","agnoskon",1,8,"Esperanto",0.000593119810201661,7,6
"290","Indo-European","observadon",1,10,"Esperanto",0.000593119810201661,9,6
"291","Indo-European","inte",1,4,"Esperanto",0.000593119810201661,5,6
"292","Indo-European","r",1,1,"Esperanto",0.000593119810201661,2,6
"293","Indo-European","teritorioj",1,10,"Esperanto",0.000593119810201661,4,6
"294","Indo-European","ilia",1,4,"Esperanto",0.000593119810201661,6,6
"295","Indo-European","jurisdikcio",1,11,"Esperanto",0.000593119810201661,4,6
"296","Indo-European","denaske",1,7,"Esperanto",0.000593119810201661,6,6
"297","Indo-European","posedas",1,7,"Esperanto",0.000593119810201661,3,6
"298","Indo-European","racion",1,6,"Esperanto",0.000593119810201661,9,6
"299","Indo-European","konsciencon",1,11,"Esperanto",0.000593119810201661,5,6
"300","Indo-European","devus",1,5,"Esperanto",0.000593119810201661,10,6
"301","Indo-European","konduti",1,7,"Esperanto",0.000593119810201661,6,6
"302","Indo-European","unu",1,3,"Esperanto",0.000593119810201661,7,6
"303","Indo-European","spirito",1,7,"Esperanto",0.000593119810201661,4,6
"304","Indo-European","frateco",1,7,"Esperanto",0.000593119810201661,9,6
"305","Indo-European","liberec",1,7,"Esperanto",0.000593119810201661,6,6
"306","Indo-European","oj",1,2,"Esperanto",0.000593119810201661,4,6
"307","Indo-European","validas",1,7,"Esperanto",0.000593119810201661,7,6
"308","Indo-European","ha",1,2,"Esperanto",0.000593119810201661,2,6
"309","Indo-European","ŭtkoloro",1,8,"Esperanto",0.000593119810201661,2,6
"310","Indo-European","sekso",1,5,"Esperanto",0.000593119810201661,6,6
"311","Indo-European","lingvo",1,6,"Esperanto",0.000593119810201661,5,6
"312","Indo-European","deveno",1,6,"Esperanto",0.000593119810201661,10,6
"313","Indo-European","poseda",1,6,"Esperanto",0.000593119810201661,3,6
"314","Indo-European","aŭ",1,2,"Esperanto",0.000593119810201661,13,6
"315","Indo-European","stato",1,5,"Esperanto",0.000593119810201661,9,6
"316","Indo-European","Plie",1,4,"Esperanto",0.000593119810201661,9,6
"317","Indo-European","nenia",1,5,"Esperanto",0.000593119810201661,4,6
"318","Indo-European","farata",1,6,"Esperanto",0.000593119810201661,8,6
"319","Indo-European","surbaz",1,6,"Esperanto",0.000593119810201661,13,6
"320","Indo-European","e",1,1,"Esperanto",0.000593119810201661,9,6
"321","Indo-European","jurisdikcia",1,11,"Esperanto",0.000593119810201661,6,6
"322","Indo-European","pozicio",1,7,"Esperanto",0.000593119810201661,13,6
"323","Indo-European","teritorio",1,9,"Esperanto",0.000593119810201661,2,6
"324","Indo-European","apartenas",1,9,"Esperanto",0.000593119810201661,5,6
"325","Indo-European","koncerna",1,8,"Esperanto",0.000593119810201661,6,6
"326","Indo-European","kuratoreco",1,10,"Esperanto",0.000593119810201661,7,6
"327","Indo-European","suvereneco",1,10,"Esperanto",0.000593119810201661,5,6
"328","Indo-European","vivo",1,4,"Esperanto",0.000593119810201661,9,6
"329","Indo-European","persona",1,7,"Esperanto",0.000593119810201661,2,6
"330","Indo-European","tenata",1,6,"Esperanto",0.000593119810201661,6,6
"331","Indo-European","servuteco",1,9,"Esperanto",0.000593119810201661,4,6
"332","Indo-European","sklavkomerco",1,12,"Esperanto",0.000593119810201661,5,6
"333","Indo-European","malpermesitaj",1,13,"Esperanto",0.000593119810201661,6,6
"334","Indo-European","formoj",1,6,"Esperanto",0.000593119810201661,5,6
"335","Indo-European","torturon",1,8,"Esperanto",0.000593119810201661,11,6
"336","Indo-European","kruelan",1,7,"Esperanto",0.000593119810201661,8,6
"337","Indo-European","nehoman",1,7,"Esperanto",0.000593119810201661,4,6
"338","Indo-European","sendignigan",1,11,"Esperanto",0.000593119810201661,1,6
"339","Indo-European","traktadon",1,9,"Esperanto",0.000593119810201661,5,6
"340","Indo-European","punon",1,5,"Esperanto",0.000593119810201661,5,6
"341","Indo-European","ĉie",1,3,"Esperanto",0.000593119810201661,5,6
