"","family","type","count","length","lang","relative_frequency","random_baseline","min_baseline"
"252","Indo-European","detingut",1,8,"Catalan",0.00142247510668563,7,10
"253","Indo-European","pres",1,4,"Catalan",0.00142247510668563,9,10
"254","Indo-European","desterrat",1,9,"Catalan",0.00142247510668563,8,10
"255","Indo-European","arbitràriament",1,14,"Catalan",0.00142247510668563,14,11
"256","Indo-European","condicions",1,10,"Catalan",0.00142247510668563,10,11
"257","Indo-European","plena",1,5,"Catalan",0.00142247510668563,5,11
"258","Indo-European","ser",1,3,"Catalan",0.00142247510668563,9,11
"259","Indo-European","escoltada",1,9,"Catalan",0.00142247510668563,7,11
"260","Indo-European","públicament",1,11,"Catalan",0.00142247510668563,4,11
"261","Indo-European","tribunal",1,8,"Catalan",0.00142247510668563,10,11
"262","Indo-European","imparcial",1,9,"Catalan",0.00142247510668563,6,11
"263","Indo-European","determinacio",1,12,"Catalan",0.00142247510668563,7,11
"264","Indo-European","obligacions",1,11,"Catalan",0.00142247510668563,6,11
"265","Indo-European","examen",1,6,"Catalan",0.00142247510668563,3,11
"266","Indo-European","acusació",1,8,"Catalan",0.00142247510668563,10,11
"267","Indo-European","ella",1,4,"Catalan",0.00142247510668563,7,12
"268","Indo-European","matèria",1,7,"Catalan",0.00142247510668563,7,12
"269","Indo-European","penal",1,5,"Catalan",0.00142247510668563,8,12
"270","Indo-European","acusats",1,7,"Catalan",0.00142247510668563,8,12
"271","Indo-European","delicte",1,7,"Catalan",0.00142247510668563,9,12
"272","Indo-European","presumeixi",1,10,"Catalan",0.00142247510668563,6,12
"273","Indo-European","innocència",1,10,"Catalan",0.00142247510668563,9,12
"274","Indo-European","fins",1,4,"Catalan",0.00142247510668563,7,13
"275","Indo-European","provi",1,5,"Catalan",0.00142247510668563,13,13
"276","Indo-European","culpabilitat",1,12,"Catalan",0.00142247510668563,10,13
"277","Indo-European","segons",1,6,"Catalan",0.00142247510668563,2,13
"278","Indo-European","judici",1,6,"Catalan",0.00142247510668563,12,13
"279","Indo-European","públic",1,6,"Catalan",0.00142247510668563,6,14
"280","Indo-European","què",1,3,"Catalan",0.00142247510668563,5,14
"281","Indo-European","li",1,2,"Catalan",0.00142247510668563,10,14
"282","Indo-European","hagi",1,4,"Catalan",0.00142247510668563,8,15
